customer_id,age,employment_status,income,loan_amount,loan_tenure,credit_score,credit_utilization,repayment_history,num_defaults,debt_to_income_ratio,risk_label
CUST00293,41,Employed,44716.52,92267.06,48,689.0,0.1665,18.0,0,2.0634,Low
CUST00294,40,Employed,85955.21,135240.34,36,498.0,0.1066,22.0,1,1.5734,Medium
CUST00295,28,Employed,77561.05,125803.06,60,752.0,0.2482,18.0,0,1.622,Low
CUST00296,27,Employed,67291.67,9671.28,84,566.0,0.4756,19.0,4,0.1437,Medium
CUST00297,23,Employed,76927.35,25135.12,48,647.0,0.2663,20.0,2,0.3267,Low
CUST00298,37,Employed,80378.83,128030.76,60,593.0,0.3209,20.0,2,1.5928,Medium
CUST00299,53,Employed,49765.36,141201.16,36,669.0,0.106,18.0,1,2.8373,Medium
CUST00300,32,Employed,76213.61,13092.28,84,772.0,0.0836,21.0,1,0.1718,Low
CUST00301,42,Employed,53939.29,106681.55,120,573.0,0.4083,17.0,0,1.9778,Medium
CUST00302,42,Employed,81040.67,58031.3,60,592.0,0.401,19.0,1,0.7161,Low
CUST00303,50,Employed,61152.01,57822.09,84,661.0,0.313,18.0,1,0.9455,Low
CUST00304,58,Self-Employed,57119.33,98187.03,60,775.0,0.147,19.0,0,1.719,Low
CUST00305,58,Employed,56324.09,122481.33,60,616.0,0.1322,20.0,1,2.1746,Medium
CUST00306,28,Employed,78274.05,44851.44,120,592.0,0.1382,19.0,0,0.573,Low
CUST00307,47,Employed,45424.62,107276.38,84,663.0,0.5398,20.0,0,2.3616,Medium
CUST00308,47,Self-Employed,51814.85,97202.06,12,650.0,0.4091,18.0,0,1.8759,Medium
CUST00309,54,Unemployed,17200.26,80011.5,120,568.0,0.1827,17.0,1,4.6518,High
CUST00310,41,Self-Employed,82683.22,92351.73,36,617.0,0.1775,17.0,3,1.1169,Medium
CUST00311,50,Self-Employed,57894.41,7617.74,84,492.0,0.2356,21.0,1,0.1316,Low
CUST00312,53,Employed,101071.23,5589.56,12,647.0,0.4112,18.0,0,0.0553,Low
CUST00313,48,Self-Employed,66256.82,84813.59,24,550.0,0.2541,21.0,5,1.2801,High
CUST00314,53,Employed,82110.8,80995.73,48,847.0,0.3626,23.0,0,0.9864,Low
CUST00315,25,Employed,78160.56,15343.6,84,694.0,0.2115,20.0,0,0.1963,Low
CUST00316,39,Employed,80653.94,76343.82,12,670.0,0.4968,20.0,4,0.9466,High
CUST00317,24,Employed,98142.04,114841.67,84,692.0,0.3385,18.0,1,1.1702,Low
CUST00318,55,Unemployed,33408.54,83474.35,84,610.0,0.3479,18.0,1,2.4986,Medium
CUST00319,37,Employed,85188.08,80054.07,84,638.0,0.5202,22.0,0,0.9397,Low
CUST00320,64,Self-Employed,96481.53,109096.73,120,690.0,,20.0,0,1.1308,Low
CUST00321,48,Employed,57337.65,29917.41,60,571.0,0.091,21.0,0,0.5218,Low
CUST00322,50,Employed,63005.5,71334.68,24,704.0,0.4495,19.0,1,1.1322,Low
CUST00323,49,Employed,69383.09,26466.94,36,818.0,0.4338,19.0,0,0.3815,Low
CUST00324,26,Employed,47801.2,80956.84,36,531.0,0.3608,18.0,0,1.6936,Medium
CUST00325,55,Unemployed,21626.42,90831.51,84,692.0,0.2589,17.0,0,4.2,High
CUST00326,61,Employed,62942.97,22642.63,12,584.0,0.1959,20.0,1,0.3597,Low
CUST00327,57,Employed,66698.58,15949.7,120,705.0,0.2963,18.0,0,0.2391,Low
CUST00328,44,Unemployed,10000.0,29176.37,84,677.0,0.3004,16.0,3,2.9176,High
CUST00329,49,Employed,67594.96,90018.96,60,800.0,0.4648,19.0,0,1.3317,Low
CUST00330,51,Retired,38469.11,32494.78,60,786.0,0.4505,20.0,2,0.8447,Low
CUST00331,55,Employed,54503.71,44910.28,84,534.0,0.158,20.0,0,0.824,Low
CUST00332,53,Employed,43058.6,106869.16,36,711.0,0.2123,18.0,1,2.4819,Medium
CUST00333,41,Employed,59200.14,41010.0,60,709.0,0.2376,18.0,0,0.6927,Low
CUST00334,52,Employed,10000.0,62641.41,48,745.0,0.3086,18.0,1,5.0,High
CUST00335,43,Employed,83115.24,139682.58,12,687.0,0.3231,18.0,0,1.6806,Low
CUST00336,53,Self-Employed,83376.0,124624.51,12,697.0,0.0978,16.0,1,1.4947,Medium
CUST00337,23,Unemployed,18808.35,42043.48,60,567.0,0.3419,18.0,0,2.2354,Medium
CUST00338,38,Self-Employed,81334.96,91648.49,36,683.0,0.1617,17.0,0,1.1268,Low
CUST00339,45,Employed,67382.42,101541.64,120,632.0,0.1843,19.0,0,1.5069,Low
CUST00340,62,Employed,56189.09,135535.02,84,704.0,0.2361,19.0,2,2.4121,Medium
CUST00341,51,Employed,24269.15,84382.76,48,642.0,0.2128,15.0,0,3.477,Medium
CUST00342,23,Employed,91016.16,86386.6,48,685.0,0.1459,17.0,0,0.9491,Low
CUST00343,60,Self-Employed,34629.6,133824.85,84,699.0,0.3874,18.0,0,3.8645,Medium
CUST00344,44,Employed,106114.43,12885.35,120,700.0,0.1353,18.0,1,0.1214,Low
CUST00345,52,Employed,53072.4,96080.49,48,590.0,0.4004,20.0,0,1.8104,Medium
CUST00346,42,Employed,35910.99,65414.13,24,843.0,0.1705,19.0,0,1.8216,Low
CUST00347,43,Retired,26928.54,136915.69,60,670.0,0.0325,22.0,0,5.0,High
CUST00348,22,Employed,61238.8,144278.34,48,700.0,0.2786,20.0,0,2.356,Medium
CUST00349,47,Employed,77563.4,29685.85,120,654.0,0.1415,22.0,0,0.3827,Low
CUST00350,62,Employed,97398.31,45812.93,60,561.0,0.3209,18.0,3,0.4704,Medium
CUST00351,22,Employed,,44651.4,36,712.0,0.1364,17.0,0,0.6137,Low
CUST00352,46,Employed,68345.98,19591.01,36,671.0,0.3438,21.0,0,0.2866,Low
CUST00353,37,Employed,69600.06,75026.87,84,721.0,0.2332,21.0,5,1.078,High
CUST00354,60,Self-Employed,44766.67,79396.8,36,596.0,0.4186,17.0,3,1.7736,High
CUST00355,53,Employed,87160.76,88081.85,24,623.0,0.4008,19.0,0,1.0106,Low
CUST00356,29,Self-Employed,77258.46,101128.96,36,671.0,0.1078,19.0,0,1.309,Low
CUST00357,63,Retired,57888.18,14123.03,60,653.0,0.0922,19.0,1,0.244,Low
CUST00358,59,Self-Employed,85770.2,95260.11,12,627.0,0.0266,21.0,0,1.1106,Low
CUST00359,49,Employed,62577.02,137502.35,12,671.0,0.4318,21.0,1,2.1973,Medium
CUST00360,62,Employed,93770.52,70973.69,60,764.0,,16.0,5,0.7569,High
CUST00361,46,Self-Employed,52763.79,20473.3,12,686.0,0.0832,,0,0.388,Low
CUST00362,55,Self-Employed,141626.12,17461.88,48,743.0,0.3658,22.0,0,0.1233,Low
CUST00363,45,Employed,66101.93,45854.08,12,636.0,0.2663,21.0,1,0.6937,Low
CUST00364,44,Self-Employed,,114116.07,120,654.0,0.0646,19.0,1,2.4528,Medium
CUST00365,33,Employed,56757.17,42844.95,24,669.0,0.1202,20.0,1,0.7549,Low
CUST00366,27,Employed,66687.62,123077.98,36,614.0,0.7441,,0,1.8456,Medium
CUST00367,56,Employed,73734.3,123850.58,12,670.0,0.5788,21.0,2,1.6797,Medium
CUST00368,40,Employed,43335.32,71281.22,12,775.0,0.5043,21.0,2,1.6449,Medium
CUST00369,21,Employed,70478.26,48614.38,120,789.0,0.2735,19.0,0,0.6898,Low
CUST00370,28,Self-Employed,53297.71,91661.74,84,760.0,0.3318,17.0,0,1.7198,Low
CUST00371,36,Employed,52969.96,122526.87,24,674.0,0.3313,20.0,0,2.3131,Medium
CUST00372,34,Employed,75877.66,14362.77,84,592.0,0.3895,21.0,0,0.1893,Low
CUST00373,32,Employed,87405.26,143246.41,24,845.0,0.1856,21.0,5,1.6389,High
CUST00374,43,Employed,74455.04,98655.54,12,608.0,0.4687,16.0,0,1.325,Low
CUST00375,35,Employed,37193.66,62731.42,48,771.0,0.3299,19.0,0,1.6866,Low
CUST00376,48,Self-Employed,83771.26,78372.79,12,679.0,0.0323,19.0,0,0.9356,Low
CUST00377,54,Self-Employed,115002.01,60910.91,48,567.0,0.3178,17.0,0,0.5297,Low
CUST00378,22,Self-Employed,33857.6,64828.6,84,531.0,0.4587,19.0,1,1.9147,Medium
CUST00379,52,Self-Employed,20098.73,91364.41,120,761.0,0.2386,19.0,0,4.5458,High
CUST00380,43,Employed,49535.88,13734.87,36,604.0,0.0982,16.0,0,0.2773,Low
CUST00381,42,Employed,45873.02,30429.68,60,549.0,0.0169,19.0,2,0.6633,Medium
CUST00382,45,Employed,67779.17,37920.74,36,628.0,0.597,20.0,0,0.5595,Low
CUST00383,42,Employed,61089.31,64089.57,12,649.0,0.1893,19.0,0,1.0491,Low
CUST00384,42,Retired,23845.77,58803.34,12,679.0,0.2773,15.0,1,2.466,Medium
CUST00385,62,Employed,64627.3,109719.66,48,675.0,0.5804,15.0,0,1.6977,Medium
CUST00386,26,Employed,34642.53,42581.01,24,591.0,0.3635,18.0,0,1.2292,Low
CUST00387,35,Unemployed,18723.77,13275.46,84,650.0,0.2264,19.0,0,0.709,Low
CUST00388,63,Retired,41003.35,13039.13,84,787.0,0.4994,17.0,0,0.318,Low
CUST00389,57,Self-Employed,68424.25,6640.4,84,565.0,0.1102,20.0,0,0.097,Low
CUST00390,53,Employed,57721.73,10513.77,48,687.0,0.1571,19.0,0,0.1821,Low
CUST00391,28,Employed,56335.93,129505.8,24,565.0,0.0889,21.0,4,2.2988,High
CUST00392,64,Employed,32051.75,106100.22,24,617.0,0.2159,18.0,0,3.3103,Medium
CUST00393,64,Employed,92423.19,149410.02,120,740.0,0.1157,20.0,0,1.6166,Low
CUST00394,25,Employed,97960.06,7945.35,24,487.0,0.7219,18.0,1,0.0811,Medium
CUST00395,59,Employed,110015.5,128105.22,24,817.0,,20.0,2,1.1644,Low
CUST00396,24,Retired,24449.97,105928.17,12,546.0,0.0852,20.0,0,4.3324,High
CUST00397,26,Employed,57091.07,97849.65,60,489.0,0.1279,18.0,0,1.7139,Medium
CUST00398,52,Self-Employed,,56697.16,84,651.0,0.6169,20.0,0,0.3751,Low
CUST00399,50,Self-Employed,40723.07,59625.48,60,615.0,0.0971,18.0,0,1.4642,Low
CUST00400,55,Employed,,127606.37,36,600.0,0.2149,17.0,2,1.2186,Medium
CUST00401,60,Self-Employed,78637.45,108455.16,36,701.0,0.1125,21.0,0,1.3792,Low
CUST00402,36,Employed,90384.66,102195.9,36,575.0,0.1266,19.0,0,1.1307,Low
CUST00403,33,Employed,88828.7,9444.15,48,695.0,0.3951,16.0,5,0.1063,Medium
CUST00404,62,Self-Employed,98962.52,31726.35,36,716.0,0.2095,17.0,0,0.3206,Low
CUST00405,50,Employed,,144580.55,84,540.0,0.606,15.0,2,4.0198,High
CUST00406,39,Retired,41105.0,70883.83,120,732.0,0.1531,17.0,0,1.7245,Low
CUST00407,37,Employed,67939.33,118302.02,36,711.0,0.5877,20.0,0,1.7413,Low
CUST00408,39,Employed,90558.43,61452.16,36,774.0,0.0834,21.0,0,0.6786,Low
CUST00409,48,Employed,65389.16,115826.82,120,650.0,0.1458,,0,1.7713,Low
CUST00410,46,Employed,40827.89,22285.82,12,583.0,0.1194,21.0,0,0.5458,Low
CUST00411,57,Employed,84758.2,11108.56,36,750.0,0.2524,22.0,4,0.1311,Medium
CUST00412,46,Self-Employed,94450.85,72595.6,120,653.0,0.1455,17.0,0,0.7686,Low
CUST00413,43,Unemployed,18750.35,90788.7,60,795.0,0.4028,19.0,0,4.842,High
CUST00414,29,Unemployed,21417.45,51936.77,12,706.0,0.4474,22.0,0,2.425,Medium
CUST00415,32,Employed,75015.43,108820.67,24,647.0,0.3809,18.0,5,1.4506,High
CUST00416,21,Self-Employed,74317.1,76893.85,48,579.0,0.1129,20.0,0,1.0347,Low
CUST00417,21,Self-Employed,79529.87,139605.94,12,641.0,0.2456,22.0,2,1.7554,Medium
CUST00418,54,Self-Employed,96268.82,17323.63,12,724.0,0.3176,21.0,0,0.18,Low
CUST00419,52,Employed,71635.7,14652.41,60,529.0,0.3012,18.0,2,0.2045,Medium
CUST00420,45,Self-Employed,69639.97,136242.67,120,617.0,0.0824,18.0,0,1.9564,Low
CUST00421,60,Unemployed,23490.59,102020.53,84,520.0,0.0407,21.0,0,4.343,High
CUST00422,21,Employed,99126.61,102312.15,84,566.0,0.1835,19.0,0,1.0321,Low
CUST00423,36,Unemployed,16544.33,8995.51,36,601.0,0.0376,24.0,0,0.5437,Low
CUST00424,59,Employed,26802.57,140962.91,24,628.0,0.5314,20.0,0,5.0,High
CUST00425,25,Employed,80422.26,116914.63,120,678.0,0.2381,21.0,4,1.4538,High
CUST00426,42,Employed,51538.15,115825.65,60,706.0,0.3804,22.0,1,2.2474,Medium
CUST00427,49,Employed,75708.98,137229.8,120,760.0,0.2922,19.0,3,1.8126,Medium
CUST00428,23,Employed,109043.41,88832.21,120,778.0,0.1661,19.0,0,0.8146,Low
CUST00429,32,Unemployed,26387.62,62226.63,60,744.0,0.0595,22.0,0,2.3582,Low
CUST00430,46,Employed,49067.58,74698.48,12,619.0,0.2094,21.0,0,1.5224,Low
CUST00431,36,Unemployed,10000.0,117699.9,24,,0.2561,16.0,1,5.0,High
CUST00432,57,Unemployed,29330.62,116465.85,120,605.0,0.2109,21.0,1,3.9708,High
CUST00433,42,Employed,136112.34,93390.06,60,670.0,0.4864,18.0,1,0.6861,Low
CUST00434,49,Unemployed,25786.73,36621.65,84,637.0,0.4286,18.0,0,1.4202,Low
CUST00435,34,Retired,51915.88,123738.19,48,558.0,0.3979,20.0,0,2.3834,Medium
CUST00436,48,Self-Employed,83029.89,98850.03,120,766.0,0.3391,21.0,1,1.1905,Low
CUST00437,25,Self-Employed,55702.6,37082.99,48,786.0,0.1869,,1,0.6657,Low
CUST00438,50,Retired,41216.83,74693.45,60,589.0,0.3768,19.0,0,1.8122,Medium
CUST00439,25,Self-Employed,37930.87,149594.92,12,691.0,0.5837,20.0,0,3.9439,Medium
CUST00440,32,Employed,44163.73,52615.08,120,592.0,0.2101,19.0,0,1.1914,Low
CUST00441,36,Unemployed,28119.4,21901.29,48,643.0,0.402,17.0,0,0.7789,Low
CUST00442,46,Self-Employed,53761.63,8141.78,12,607.0,0.372,19.0,0,0.1514,Low
CUST00443,46,Employed,60212.83,31771.69,36,599.0,0.2732,14.0,1,0.5277,Low
CUST00444,41,Employed,64156.22,32110.11,36,665.0,0.2007,18.0,0,0.5005,Low
CUST00445,59,Self-Employed,116685.32,129419.92,120,504.0,0.3982,21.0,1,1.1091,Medium
CUST00446,56,Employed,89697.01,27642.44,12,608.0,0.1738,19.0,0,0.3082,Low
CUST00447,53,Retired,42218.23,130084.39,60,850.0,0.188,17.0,1,3.0812,Medium
CUST00448,50,Employed,54128.66,17573.89,36,526.0,0.1514,21.0,0,0.3247,Low
CUST00449,57,Employed,38224.52,136463.42,84,619.0,0.4326,18.0,2,3.57,High
CUST00450,43,Employed,60522.82,42171.26,120,673.0,0.2248,22.0,0,0.6968,Low
CUST00451,30,Employed,70123.92,93667.22,120,635.0,0.4373,16.0,0,1.3357,Low
CUST00452,25,Self-Employed,141624.57,28160.44,36,588.0,0.1269,18.0,2,0.1988,Low
CUST00453,56,Unemployed,34382.43,61558.07,84,727.0,0.3313,21.0,1,1.7904,Medium
CUST00454,54,Unemployed,10000.0,17436.33,48,661.0,0.4204,17.0,0,1.7436,Medium
CUST00455,51,Employed,77966.12,89031.59,60,600.0,0.3891,22.0,0,1.1419,Low
CUST00456,30,Employed,72468.66,55152.24,12,718.0,0.1875,20.0,0,0.761,Low
CUST00457,39,Unemployed,16729.96,128561.76,36,607.0,0.493,18.0,2,5.0,High
CUST00458,52,Retired,52286.76,31363.39,120,580.0,0.2189,16.0,0,0.5998,Low
CUST00459,21,Employed,50861.6,45598.27,60,697.0,0.1994,20.0,0,0.8965,Low
CUST00460,25,Employed,90438.18,30701.93,36,545.0,0.5864,17.0,1,0.3395,Low
CUST00461,24,Employed,81572.79,86754.3,48,790.0,0.2874,21.0,1,1.0635,Low
CUST00462,36,Unemployed,24904.98,21203.34,60,771.0,0.1489,22.0,2,0.8514,Low
CUST00463,44,Self-Employed,72346.07,32456.77,24,693.0,0.096,,0,0.4486,Low
CUST00464,36,Employed,50489.69,103381.04,120,603.0,0.2551,18.0,0,2.0476,Medium
CUST00465,22,Employed,75870.68,15790.11,48,564.0,0.0948,,0,0.2081,Low
CUST00466,48,Unemployed,13564.06,112758.73,12,444.0,0.4358,22.0,1,5.0,High
CUST00467,52,Employed,71601.36,20128.36,60,779.0,0.2971,15.0,0,0.2811,Low
CUST00468,47,Employed,93395.41,89895.87,84,572.0,0.1964,21.0,0,0.9625,Low
CUST00469,40,Employed,63139.46,149682.37,36,678.0,0.1151,19.0,0,2.3707,Medium
CUST00470,44,Employed,69679.2,30214.47,84,665.0,,19.0,1,0.4336,Low
CUST00471,32,Employed,78698.08,42857.52,60,516.0,,21.0,1,0.5446,Low
CUST00472,55,Unemployed,18252.14,135271.86,12,601.0,0.0895,20.0,0,5.0,High
CUST00473,53,Unemployed,18308.46,95811.55,84,559.0,0.3022,19.0,0,5.0,High
CUST00474,53,Unemployed,22356.28,76417.04,84,713.0,0.2443,19.0,1,3.4181,High
CUST00475,63,Unemployed,22832.58,86592.24,84,716.0,0.1014,17.0,1,3.7925,High
CUST00476,57,Employed,67435.17,47846.82,120,630.0,0.7359,20.0,0,0.7095,Low
CUST00477,32,Unemployed,11383.64,129021.66,60,,0.1621,17.0,0,5.0,High
CUST00478,23,Employed,84565.88,113064.01,36,665.0,0.1504,18.0,0,1.337,Low
CUST00479,21,Self-Employed,42079.76,98157.63,120,738.0,0.4699,19.0,0,2.3327,Medium
CUST00480,53,Retired,35228.26,140102.68,84,531.0,0.2506,21.0,3,3.977,High
CUST00481,60,Employed,,88826.07,48,819.0,0.1609,19.0,1,0.9931,Low
CUST00482,30,Employed,97131.48,79222.18,48,630.0,0.3587,19.0,2,0.8156,Medium
CUST00483,63,Employed,109871.83,146475.54,36,640.0,0.3703,18.0,2,1.3331,Medium
CUST00484,64,Employed,53419.73,34872.05,120,778.0,0.4715,18.0,0,0.6528,Low
CUST00485,49,Employed,114388.15,25585.39,24,645.0,0.058,19.0,0,0.2237,Low
CUST00486,33,Unemployed,10000.0,28531.02,24,641.0,0.2306,19.0,0,2.8531,Medium
CUST00487,32,Retired,64183.9,148469.09,48,576.0,0.1122,18.0,1,2.3132,Medium
CUST00488,51,Employed,52320.8,99576.4,84,603.0,0.2706,20.0,0,1.9032,Low
CUST00489,22,Employed,63621.2,49358.82,12,593.0,0.0509,21.0,0,0.7758,Low
CUST00490,55,Employed,65371.52,41101.78,60,508.0,0.2932,17.0,0,0.6287,Low
CUST00491,43,Unemployed,30886.71,13212.6,120,483.0,0.3416,15.0,1,0.4278,Medium
CUST00492,37,Employed,66734.37,24132.36,36,631.0,0.2096,20.0,0,0.3616,Low
CUST00493,46,Employed,48693.24,136685.02,12,539.0,0.2367,14.0,0,2.8071,Medium
CUST00494,28,Employed,40301.13,113364.45,120,702.0,0.2603,20.0,2,2.8129,High
CUST00495,49,Employed,64225.53,141526.16,84,632.0,0.1012,22.0,1,2.2036,Medium
CUST00496,46,Employed,96797.54,66440.99,60,522.0,0.1502,19.0,0,0.6864,Low
CUST00497,30,Unemployed,28865.23,92179.4,120,771.0,0.0517,17.0,0,3.1934,Medium
CUST00498,46,Employed,83820.42,75132.33,48,615.0,0.2861,19.0,1,0.8963,Low
CUST00499,54,Self-Employed,106528.92,132800.88,120,691.0,0.3652,23.0,0,1.2466,Low
CUST00500,61,Employed,39330.48,148750.37,36,781.0,0.144,23.0,1,3.7821,Medium
CUST00501,27,Self-Employed,40093.1,140252.41,12,647.0,0.2736,18.0,0,3.4982,Medium
CUST00502,24,Self-Employed,76670.63,91718.1,60,651.0,0.1554,17.0,1,1.1963,Low
CUST00503,31,Employed,69179.09,13961.29,48,765.0,0.033,21.0,2,0.2018,Low
CUST00504,49,Employed,81532.95,94541.36,48,626.0,0.4442,19.0,1,1.1595,Low
CUST00505,56,Employed,94902.49,19071.88,60,735.0,0.1849,16.0,0,0.201,Low
CUST00506,45,Unemployed,11176.89,25129.11,24,644.0,0.2374,19.0,0,2.2483,Medium
CUST00507,41,Employed,61958.73,32744.98,120,663.0,0.2634,21.0,0,0.5285,Low
CUST00508,56,Retired,45955.0,57706.55,120,662.0,0.0492,16.0,0,1.2557,Low
CUST00509,30,Employed,78000.38,90809.04,24,620.0,0.448,19.0,4,1.1642,High
CUST00510,57,Self-Employed,89700.41,53365.28,60,607.0,0.3912,20.0,0,0.5949,Low
CUST00511,29,Self-Employed,95349.82,70578.73,60,597.0,0.1577,22.0,2,0.7402,Medium
CUST00512,44,Self-Employed,62577.1,11856.91,60,546.0,0.2646,20.0,5,0.1895,High
CUST00513,55,Employed,49209.62,94864.88,48,,0.2575,18.0,5,1.9278,High
CUST00514,55,Employed,63603.79,100269.61,84,628.0,0.0549,18.0,1,1.5765,Medium
CUST00515,56,Self-Employed,74287.6,19411.57,120,682.0,0.2027,19.0,0,0.2613,Low
CUST00516,38,Employed,34781.45,118841.99,84,642.0,0.0552,18.0,0,3.4168,Medium
CUST00517,59,Employed,66336.96,98881.64,120,736.0,0.2382,20.0,1,1.4906,Low
CUST00518,52,Employed,83041.54,76010.77,36,732.0,0.0565,18.0,1,0.9153,Low
CUST00519,44,Employed,58054.19,85164.68,48,757.0,0.4028,22.0,0,1.467,Low
CUST00520,43,Employed,45785.41,77941.63,120,633.0,0.4069,21.0,1,1.7023,Medium
CUST00521,52,Employed,48894.02,12799.98,48,609.0,0.2154,17.0,0,0.2618,Low
CUST00522,57,Employed,75978.89,111596.67,24,540.0,0.2439,20.0,1,1.4688,Medium
CUST00523,32,Self-Employed,100528.33,79212.54,60,754.0,0.4045,21.0,2,0.788,Low
CUST00524,33,Self-Employed,36632.08,30059.46,48,557.0,0.2602,22.0,0,0.8206,Low
CUST00525,43,Unemployed,30236.5,103705.97,48,577.0,0.0642,20.0,1,3.4298,High
CUST00526,45,Retired,56727.14,105784.51,60,668.0,0.3205,22.0,1,1.8648,Medium
CUST00527,55,Employed,63521.4,35956.84,84,625.0,0.2857,19.0,0,0.5661,Low
CUST00528,61,Employed,85373.82,120491.79,36,765.0,0.0718,16.0,0,1.4113,Low
CUST00529,50,Employed,37016.45,71193.19,24,588.0,0.4019,18.0,1,1.9233,Medium
CUST00530,37,Employed,51832.54,31188.39,12,652.0,0.2128,22.0,0,0.6017,Low
CUST00531,40,Retired,46366.43,100354.9,84,501.0,0.141,20.0,4,2.1644,High
CUST00532,45,Employed,70168.52,91525.41,48,748.0,0.0548,21.0,2,1.3044,Low
CUST00533,42,Employed,45697.78,29708.92,36,,0.3969,22.0,0,0.6501,Low
CUST00534,33,Employed,32383.57,131490.59,12,849.0,0.4681,22.0,0,4.0604,Medium
CUST00535,39,Employed,91746.3,128907.48,120,640.0,0.3306,17.0,1,1.405,Medium
CUST00536,56,Self-Employed,45651.97,126255.47,84,627.0,0.319,20.0,1,2.7656,Medium
CUST00537,32,Employed,77647.9,62888.04,120,647.0,0.2714,20.0,0,0.8099,Low
CUST00538,61,Retired,38948.25,124570.3,84,564.0,0.3923,19.0,0,3.1984,Medium
CUST00539,39,Employed,85941.37,127495.32,60,702.0,0.5552,18.0,1,1.4835,Medium
CUST00540,32,Employed,44157.03,149498.34,12,617.0,0.0495,,2,3.3856,High
CUST00541,29,Unemployed,34270.17,143852.67,60,624.0,0.1374,16.0,0,4.1976,High
CUST00542,27,Employed,73045.98,60512.86,120,752.0,0.1537,21.0,1,0.8284,Low
CUST00543,48,Unemployed,10000.0,33739.62,84,512.0,0.1269,20.0,2,3.374,High
CUST00544,34,Retired,40442.0,47407.05,84,634.0,0.1818,20.0,0,1.1722,Low
CUST00545,51,Self-Employed,109332.82,76743.28,84,641.0,0.1374,20.0,0,0.7019,Low
CUST00546,39,Self-Employed,78627.9,121791.36,36,661.0,0.5347,18.0,2,1.549,Medium
CUST00547,36,Employed,100921.37,109832.69,84,605.0,0.2619,21.0,0,1.0883,Low
CUST00548,25,Retired,50676.77,119218.35,12,624.0,0.1218,18.0,0,2.3525,Medium
CUST00549,55,Employed,75876.59,60089.32,24,797.0,0.1118,21.0,1,0.7919,Low
CUST00550,32,Self-Employed,77906.4,40801.17,36,689.0,0.1678,18.0,0,0.5237,Low
CUST00551,45,Retired,44286.41,8498.8,12,587.0,0.2963,18.0,1,0.1919,Low
CUST00552,41,Retired,54998.73,95796.63,48,702.0,0.2234,17.0,0,1.7418,Low
CUST00553,56,Unemployed,33148.06,120280.47,12,653.0,0.2802,19.0,0,3.6286,Medium
CUST00554,43,Employed,47450.23,133925.37,120,709.0,0.0293,20.0,0,2.8224,Medium
CUST00555,36,Retired,43649.04,74054.49,12,633.0,0.3681,18.0,5,1.6966,High
CUST00556,59,Self-Employed,56730.76,139508.64,24,585.0,0.4161,20.0,0,2.4591,Medium
CUST00557,62,Retired,27141.27,34349.75,36,,0.4995,21.0,1,1.2656,Medium
CUST00558,59,Self-Employed,77406.57,79584.83,48,742.0,0.4859,17.0,0,1.0281,Low
CUST00559,34,Employed,54906.11,35996.32,84,704.0,0.3112,20.0,5,0.6556,High
CUST00560,51,Employed,67554.69,32270.95,36,678.0,0.5118,19.0,0,0.4777,Low
CUST00561,25,Employed,68339.35,143241.28,36,701.0,0.0247,16.0,0,2.096,Low
CUST00562,55,Self-Employed,85742.99,123572.4,48,748.0,0.1206,21.0,0,1.4412,Low
CUST00563,43,Employed,40398.94,6710.98,120,515.0,0.4609,19.0,2,0.1661,Medium
CUST00564,49,Employed,90202.19,43934.38,48,656.0,0.2578,19.0,1,0.4871,Low
CUST00565,63,Employed,67691.78,34744.61,24,505.0,0.5165,17.0,4,0.5133,High
CUST00566,31,Unemployed,25761.05,26334.46,120,618.0,0.1897,20.0,0,1.0223,Low
CUST00567,38,Employed,55032.14,106124.8,60,676.0,0.4276,20.0,1,1.9284,Medium
CUST00568,32,Employed,70397.0,87191.49,24,621.0,0.3718,19.0,0,1.2386,Low
CUST00569,29,Employed,36941.87,70820.51,120,790.0,0.2107,21.0,1,1.9171,Low
CUST00570,30,Employed,82568.7,32477.07,120,626.0,0.0401,19.0,0,0.3933,Low
CUST00571,64,Employed,69694.61,45254.62,84,588.0,0.1587,20.0,1,0.6493,Low
CUST00572,37,Employed,96313.79,56634.65,48,652.0,0.2013,21.0,3,0.588,Medium
CUST00573,58,Employed,66551.67,118894.99,12,567.0,0.4737,17.0,0,1.7865,Medium
CUST00574,27,Retired,61345.96,148432.47,12,579.0,0.2398,20.0,2,2.4196,High
CUST00575,33,Unemployed,18256.38,31676.67,36,724.0,0.2656,20.0,1,1.7351,Medium
CUST00576,60,Employed,,54520.79,36,729.0,0.3253,21.0,2,0.9534,Medium
CUST00577,62,Retired,31655.71,45629.22,60,662.0,0.086,22.0,1,1.4414,Low
CUST00578,29,Employed,53654.77,11389.77,120,698.0,0.4106,16.0,0,0.2123,Low
CUST00579,47,Self-Employed,93577.42,36786.73,60,817.0,0.4129,14.0,0,0.3931,Low
CUST00580,22,Self-Employed,84318.82,135734.02,60,645.0,,17.0,2,1.6098,Medium
CUST00581,25,Employed,70084.12,127214.44,60,580.0,0.4571,20.0,0,1.8152,Medium
CUST00582,49,Employed,54587.03,29301.61,12,692.0,0.4367,18.0,0,0.5368,Low
CUST00583,57,Employed,77634.07,58093.64,120,716.0,0.4292,17.0,0,0.7483,Low
CUST00584,58,Employed,58798.02,50066.44,48,724.0,0.2789,20.0,1,0.8515,Low
CUST00585,39,Self-Employed,77461.9,26422.42,84,741.0,0.1453,19.0,1,0.3411,Low
