customer_id,age,employment_status,income,loan_amount,loan_tenure,credit_score,credit_utilization,repayment_history,num_defaults,debt_to_income_ratio,risk_label,monthly_emi,emi_to_income_ratio,risk_score_numeric
CUST00260,52,Unemployed,26407.65,101830.71,12,589,0.3526,21,2,3.8561,High,8485.89,3.8561,2
CUST00261,29,Employed,76533.8,83040.53,12,618,0.1898,17,1,1.085,Low,6920.04,1.085,0
CUST00262,61,Employed,91705.73,77136.95,12,646,0.105,19,0,0.8411,Low,6428.08,0.8411,0
CUST00263,55,Employed,33141.1,123622.3,12,550,0.1954,19,0,3.7302,Medium,10301.86,3.7302,1
CUST00264,39,Employed,80147.4,39964.89,84,708,0.5383,21,0,0.4986,Low,475.77,0.0712,0
CUST00265,36,Employed,85475.32,129859.04,12,627,0.2532,20,0,1.5193,Low,10821.59,1.5193,0
CUST00266,23,Unemployed,42131.37,130392.91,84,619,0.8292,19,0,3.0949,High,1552.3,0.4421,2
CUST00267,40,Retired,58320.69,124895.04,84,598,0.3802,22,0,2.1415,Medium,1486.85,0.3059,1
CUST00268,44,Employed,44991.74,54502.68,60,647,0.0836,20,3,1.2114,Medium,908.38,0.2423,1
CUST00269,53,Employed,59158.41,28570.83,120,662,0.0383,21,2,0.3078,Low,238.09,0.0483,0
CUST00270,44,Employed,65690.07,73900.68,60,729,0.5151,19,1,1.125,Low,1231.68,0.225,0
CUST00271,31,Employed,46922.39,42676.95,12,731,0.0676,19,0,0.9095,Low,3556.41,0.9095,0
CUST00272,28,Employed,58639.48,12566.32,84,559,0.3478,20,0,0.2143,Low,149.6,0.0306,0
CUST00273,56,Retired,36405.78,45523.15,24,686,0.6265,22,0,1.2504,Low,1896.8,0.6252,0
CUST00274,58,Employed,33776.3,73023.61,48,748,0.2636,21,1,2.162,Medium,1521.33,0.5405,1
CUST00275,60,Employed,65358.61,21346.65,48,632,0.4563,21,0,0.3266,Low,444.72,0.0817,0
CUST00276,40,Employed,56662.46,141928.39,60,636,0.0713,19,0,2.5048,Medium,2365.47,0.501,1
CUST00277,55,Unemployed,21272.2,100134.67,12,648,0.2594,21,2,4.7073,High,8344.56,4.7073,2
CUST00278,45,Self-Employed,62077.8,24769.41,36,693,0.2604,19,0,0.399,Low,688.04,0.133,0
CUST00279,55,Retired,36063.56,122749.31,48,672,0.1224,19,0,3.4037,Medium,2557.28,0.8509,1
CUST00280,45,Self-Employed,88044.1,139572.8,120,728,0.5197,17,0,1.5853,Low,1163.11,0.1585,0
CUST00281,49,Employed,28258.23,43103.69,120,641,0.2799,21,1,1.5253,Medium,359.2,0.1525,1
CUST00282,38,Employed,30656.35,25771.65,84,750,0.0997,21,3,0.8407,Medium,306.81,0.1201,1
CUST00283,38,Self-Employed,73092.29,51758.95,120,697,0.2896,21,2,0.7081,Low,431.32,0.0708,0
CUST00284,22,Employed,46912.56,125676.08,84,744,0.2731,20,2,2.6789,Medium,1496.14,0.3827,1
CUST00286,36,Employed,28883.2,118005.26,24,775,0.1117,18,0,4.0856,Medium,4916.89,2.0428,1
CUST00287,61,Employed,68400.95,108858.17,48,605,0.125,21,0,1.5915,Low,2267.88,0.3979,0
CUST00288,56,Employed,64532.13,99448.17,60,609,0.3731,21,0,1.5411,Low,1657.47,0.3082,0
CUST00289,53,Employed,60836.08,67831.04,120,618,0.3216,20,0,1.115,Low,565.26,0.1115,0
CUST00290,24,Self-Employed,95669.98,58181.69,12,609,0.0433,21,0,0.6081,Low,4848.47,0.6081,0
CUST00291,53,Employed,75412.93,17362.41,12,801,0.3849,17,0,0.2302,Low,1446.87,0.2302,0
CUST00292,34,Employed,61646.82,56816.59,84,691,0.3006,22,0,0.9216,Low,676.39,0.1317,0
CUST00293,41,Employed,44716.52,92267.06,48,689,0.1665,18,0,2.0634,Low,1922.23,0.5158,0
CUST00294,40,Employed,85955.21,135240.34,36,498,0.1066,22,1,1.5734,Medium,3756.68,0.5245,1
CUST00295,28,Employed,77561.05,125803.06,60,752,0.2482,18,0,1.622,Low,2096.72,0.3244,0
CUST00296,27,Employed,67291.67,9671.28,84,566,0.4756,19,4,0.1437,Medium,115.13,0.0205,1
CUST00297,23,Employed,76927.35,25135.12,48,647,0.2663,20,2,0.3267,Low,523.65,0.0817,0
CUST00298,37,Employed,80378.83,128030.76,60,593,0.3209,20,2,1.5928,Medium,2133.85,0.3186,1
CUST00299,53,Employed,49765.36,141201.16,36,669,0.106,18,1,2.8373,Medium,3922.25,0.9458,1
CUST00300,32,Employed,76213.61,13092.28,84,772,0.0836,21,1,0.1718,Low,155.86,0.0245,0
CUST00301,42,Employed,53939.29,106681.55,120,573,0.4083,17,0,1.9778,Medium,889.01,0.1978,1
CUST00302,42,Employed,81040.67,58031.3,60,592,0.401,19,1,0.7161,Low,967.19,0.1432,0
CUST00303,50,Employed,61152.01,57822.09,84,661,0.313,18,1,0.9455,Low,688.36,0.1351,0
CUST00304,58,Self-Employed,57119.33,98187.03,60,775,0.147,19,0,1.719,Low,1636.45,0.3438,0
CUST00305,58,Employed,56324.09,122481.33,60,616,0.1322,20,1,2.1746,Medium,2041.36,0.4349,1
CUST00306,28,Employed,78274.05,44851.44,120,592,0.1382,19,0,0.573,Low,373.76,0.0573,0
CUST00307,47,Employed,45424.62,107276.38,84,663,0.5398,20,0,2.3616,Medium,1277.1,0.3374,1
CUST00308,47,Self-Employed,51814.85,97202.06,12,650,0.4091,18,0,1.8759,Medium,8100.17,1.8759,1
CUST00309,54,Unemployed,17200.26,80011.5,120,568,0.1827,17,1,4.6518,High,666.76,0.4652,2
CUST00310,41,Self-Employed,82683.22,92351.73,36,617,0.1775,17,3,1.1169,Medium,2565.33,0.3723,1
CUST00311,50,Self-Employed,57894.41,7617.74,84,492,0.2356,21,1,0.1316,Low,90.69,0.0188,0
CUST00313,48,Self-Employed,66256.82,84813.59,24,550,0.2541,21,5,1.2801,High,3533.9,0.64,2
CUST00314,53,Employed,82110.8,80995.73,48,847,0.3626,23,0,0.9864,Low,1687.41,0.2466,0
CUST00315,25,Employed,78160.56,15343.6,84,694,0.2115,20,0,0.1963,Low,182.66,0.028,0
CUST00316,39,Employed,80653.94,76343.82,12,670,0.4968,20,4,0.9466,High,6361.98,0.9466,2
CUST00317,24,Employed,98142.04,114841.67,84,692,0.3385,18,1,1.1702,Low,1367.16,0.1672,0
CUST00318,55,Unemployed,33408.54,83474.35,84,610,0.3479,18,1,2.4986,Medium,993.74,0.3569,1
CUST00319,37,Employed,85188.08,80054.07,84,638,0.5202,22,0,0.9397,Low,953.02,0.1342,0
CUST00320,64,Self-Employed,96481.53,109096.73,120,690,0.2601,20,0,1.1308,Low,909.14,0.1131,0
CUST00321,48,Employed,57337.65,29917.41,60,571,0.091,21,0,0.5218,Low,498.62,0.1044,0
CUST00322,50,Employed,63005.5,71334.68,24,704,0.4495,19,1,1.1322,Low,2972.28,0.5661,0
CUST00323,49,Employed,69383.09,26466.94,36,818,0.4338,19,0,0.3815,Low,735.19,0.1272,0
CUST00324,26,Employed,47801.2,80956.84,36,531,0.3608,18,0,1.6936,Medium,2248.8,0.5645,1
CUST00325,55,Unemployed,21626.42,90831.51,84,692,0.2589,17,0,4.2,High,1081.33,0.6,2
CUST00326,61,Employed,62942.97,22642.63,12,584,0.1959,20,1,0.3597,Low,1886.89,0.3597,0
CUST00327,57,Employed,66698.58,15949.7,120,705,0.2963,18,0,0.2391,Low,132.91,0.0239,0
CUST00328,44,Unemployed,10000.0,29176.37,84,677,0.3004,16,3,2.9176,High,347.34,0.4168,2
CUST00329,49,Employed,67594.96,90018.96,60,800,0.4648,19,0,1.3317,Low,1500.32,0.2663,0
CUST00330,51,Retired,38469.11,32494.78,60,786,0.4505,20,2,0.8447,Low,541.58,0.1689,0
CUST00331,55,Employed,54503.71,44910.28,84,534,0.158,20,0,0.824,Low,534.65,0.1177,0
CUST00332,53,Employed,43058.6,106869.16,36,711,0.2123,18,1,2.4819,Medium,2968.59,0.8273,1
CUST00333,41,Employed,59200.14,41010.0,60,709,0.2376,18,0,0.6927,Low,683.5,0.1385,0
CUST00334,52,Employed,10000.0,62641.41,48,745,0.3086,18,1,5.0,High,1305.03,1.566,2
CUST00335,43,Employed,83115.24,139682.58,12,687,0.3231,18,0,1.6806,Low,11640.21,1.6806,0
CUST00336,53,Self-Employed,83376.0,124624.51,12,697,0.0978,16,1,1.4947,Medium,10385.38,1.4947,1
CUST00337,23,Unemployed,18808.35,42043.48,60,567,0.3419,18,0,2.2354,Medium,700.72,0.4471,1
CUST00338,38,Self-Employed,81334.96,91648.49,36,683,0.1617,17,0,1.1268,Low,2545.79,0.3756,0
CUST00339,45,Employed,67382.42,101541.64,120,632,0.1843,19,0,1.5069,Low,846.18,0.1507,0
CUST00340,62,Employed,56189.09,135535.02,84,704,0.2361,19,2,2.4121,Medium,1613.51,0.3446,1
CUST00341,51,Employed,24269.15,84382.76,48,642,0.2128,15,0,3.477,Medium,1757.97,0.8692,1
CUST00342,23,Employed,91016.16,86386.6,48,685,0.1459,17,0,0.9491,Low,1799.72,0.2373,0
CUST00343,60,Self-Employed,34629.6,133824.85,84,699,0.3874,18,0,3.8645,Medium,1593.15,0.5521,1
CUST00344,44,Employed,106114.43,12885.35,120,700,0.1353,18,1,0.1214,Low,107.38,0.0121,0
CUST00345,52,Employed,53072.4,96080.49,48,590,0.4004,20,0,1.8104,Medium,2001.68,0.4526,1
CUST00346,42,Employed,35910.99,65414.13,24,843,0.1705,19,0,1.8216,Low,2725.59,0.9108,0
CUST00347,43,Retired,26928.54,136915.69,60,670,0.0325,22,0,5.0,High,2281.93,1.0169,2
CUST00348,22,Employed,61238.8,144278.34,48,700,0.2786,20,0,2.356,Medium,3005.8,0.589,1
CUST00349,47,Employed,77563.4,29685.85,120,654,0.1415,22,0,0.3827,Low,247.38,0.0383,0
CUST00350,62,Employed,97398.31,45812.93,60,561,0.3209,18,3,0.4704,Medium,763.55,0.0941,1
CUST00351,22,Employed,59158.41,44651.4,36,712,0.1364,17,0,0.6137,Low,1240.32,0.2516,0
CUST00352,46,Employed,68345.98,19591.01,36,671,0.3438,21,0,0.2866,Low,544.19,0.0955,0
CUST00353,37,Employed,69600.06,75026.87,84,721,0.2332,21,5,1.078,High,893.18,0.154,2
CUST00354,60,Self-Employed,44766.67,79396.8,36,596,0.4186,17,3,1.7736,High,2205.47,0.5912,2
CUST00355,53,Employed,87160.76,88081.85,24,623,0.4008,19,0,1.0106,Low,3670.08,0.5053,0
CUST00356,29,Self-Employed,77258.46,101128.96,36,671,0.1078,19,0,1.309,Low,2809.14,0.4363,0
CUST00357,63,Retired,57888.18,14123.03,60,653,0.0922,19,1,0.244,Low,235.38,0.0488,0
CUST00358,59,Self-Employed,85770.2,95260.11,12,627,0.0266,21,0,1.1106,Low,7938.34,1.1106,0
CUST00359,49,Employed,62577.02,137502.35,12,671,0.4318,21,1,2.1973,Medium,11458.53,2.1973,1
CUST00360,62,Employed,93770.52,70973.69,60,764,0.2601,16,5,0.7569,High,1182.89,0.1514,2
CUST00361,46,Self-Employed,52763.79,20473.3,12,686,0.0832,19,0,0.388,Low,1706.11,0.388,0
CUST00363,45,Employed,66101.93,45854.08,12,636,0.2663,21,1,0.6937,Low,3821.17,0.6937,0
CUST00364,44,Self-Employed,59158.41,114116.07,120,654,0.0646,19,1,2.4528,Medium,950.97,0.1929,1
CUST00365,33,Employed,56757.17,42844.95,24,669,0.1202,20,1,0.7549,Low,1785.21,0.3774,0
CUST00366,27,Employed,66687.62,123077.98,36,614,0.7441,19,0,1.8456,Medium,3418.83,0.6152,1
CUST00367,56,Employed,73734.3,123850.58,12,670,0.5788,21,2,1.6797,Medium,10320.88,1.6797,1
CUST00368,40,Employed,43335.32,71281.22,12,775,0.5043,21,2,1.6449,Medium,5940.1,1.6449,1
CUST00369,21,Employed,70478.26,48614.38,120,789,0.2735,19,0,0.6898,Low,405.12,0.069,0
CUST00370,28,Self-Employed,53297.71,91661.74,84,760,0.3318,17,0,1.7198,Low,1091.21,0.2457,0
CUST00371,36,Employed,52969.96,122526.87,24,674,0.3313,20,0,2.3131,Medium,5105.29,1.1566,1
CUST00372,34,Employed,75877.66,14362.77,84,592,0.3895,21,0,0.1893,Low,170.99,0.027,0
CUST00373,32,Employed,87405.26,143246.41,24,845,0.1856,21,5,1.6389,High,5968.6,0.8194,2
CUST00374,43,Employed,74455.04,98655.54,12,608,0.4687,16,0,1.325,Low,8221.3,1.325,0
CUST00375,35,Employed,37193.66,62731.42,48,771,0.3299,19,0,1.6866,Low,1306.9,0.4217,0
CUST00376,48,Self-Employed,83771.26,78372.79,12,679,0.0323,19,0,0.9356,Low,6531.07,0.9356,0
CUST00377,54,Self-Employed,115002.01,60910.91,48,567,0.3178,17,0,0.5297,Low,1268.98,0.1324,0
CUST00378,22,Self-Employed,33857.6,64828.6,84,531,0.4587,19,1,1.9147,Medium,771.77,0.2735,1
CUST00379,52,Self-Employed,20098.73,91364.41,120,761,0.2386,19,0,4.5458,High,761.37,0.4546,2
CUST00380,43,Employed,49535.88,13734.87,36,604,0.0982,16,0,0.2773,Low,381.52,0.0924,0
CUST00381,42,Employed,45873.02,30429.68,60,549,0.0169,19,2,0.6633,Medium,507.16,0.1327,1
CUST00382,45,Employed,67779.17,37920.74,36,628,0.597,20,0,0.5595,Low,1053.35,0.1865,0
CUST00383,42,Employed,61089.31,64089.57,12,649,0.1893,19,0,1.0491,Low,5340.8,1.0491,0
CUST00384,42,Retired,23845.77,58803.34,12,679,0.2773,15,1,2.466,Medium,4900.28,2.466,1
CUST00385,62,Employed,64627.3,109719.66,48,675,0.5804,15,0,1.6977,Medium,2285.83,0.4244,1
CUST00386,26,Employed,34642.53,42581.01,24,591,0.3635,18,0,1.2292,Low,1774.21,0.6146,0
CUST00387,35,Unemployed,18723.77,13275.46,84,650,0.2264,19,0,0.709,Low,158.04,0.1013,0
CUST00388,63,Retired,41003.35,13039.13,84,787,0.4994,17,0,0.318,Low,155.23,0.0454,0
CUST00389,57,Self-Employed,68424.25,6640.4,84,565,0.1102,20,0,0.097,Low,79.05,0.0139,0
CUST00390,53,Employed,57721.73,10513.77,48,687,0.1571,19,0,0.1821,Low,219.04,0.0455,0
CUST00391,28,Employed,56335.93,129505.8,24,565,0.0889,21,4,2.2988,High,5396.08,1.1494,2
CUST00392,64,Employed,32051.75,106100.22,24,617,0.2159,18,0,3.3103,Medium,4420.84,1.6551,1
CUST00394,25,Employed,97960.06,7945.35,24,487,0.7219,18,1,0.0811,Medium,331.06,0.0406,1
CUST00395,59,Employed,110015.5,128105.22,24,817,0.2601,20,2,1.1644,Low,5337.72,0.5822,0
CUST00396,24,Retired,24449.97,105928.17,12,546,0.0852,20,0,4.3324,High,8827.35,4.3324,2
CUST00397,26,Employed,57091.07,97849.65,60,489,0.1279,18,0,1.7139,Medium,1630.83,0.3428,1
CUST00398,52,Self-Employed,59158.41,56697.16,84,651,0.6169,20,0,0.3751,Low,674.97,0.1369,0
CUST00399,50,Self-Employed,40723.07,59625.48,60,615,0.0971,18,0,1.4642,Low,993.76,0.2928,0
CUST00400,55,Employed,59158.41,127606.37,36,600,0.2149,17,2,1.2186,Medium,3544.62,0.719,1
CUST00401,60,Self-Employed,78637.45,108455.16,36,701,0.1125,21,0,1.3792,Low,3012.64,0.4597,0
CUST00402,36,Employed,90384.66,102195.9,36,575,0.1266,19,0,1.1307,Low,2838.77,0.3769,0
CUST00403,33,Employed,88828.7,9444.15,48,695,0.3951,16,5,0.1063,Medium,196.75,0.0266,1
CUST00404,62,Self-Employed,98962.52,31726.35,36,716,0.2095,17,0,0.3206,Low,881.29,0.1069,0
CUST00405,50,Employed,59158.41,144580.55,84,540,0.606,15,2,4.0198,High,1721.2,0.3491,2
CUST00406,39,Retired,41105.0,70883.83,120,732,0.1531,17,0,1.7245,Low,590.7,0.1724,0
CUST00407,37,Employed,67939.33,118302.02,36,711,0.5877,20,0,1.7413,Low,3286.17,0.5804,0
CUST00408,39,Employed,90558.43,61452.16,36,774,0.0834,21,0,0.6786,Low,1707.0,0.2262,0
CUST00409,48,Employed,65389.16,115826.82,120,650,0.1458,19,0,1.7713,Low,965.22,0.1771,0
CUST00410,46,Employed,40827.89,22285.82,12,583,0.1194,21,0,0.5458,Low,1857.15,0.5458,0
CUST00411,57,Employed,84758.2,11108.56,36,750,0.2524,22,4,0.1311,Medium,308.57,0.0437,1
CUST00412,46,Self-Employed,94450.85,72595.6,120,653,0.1455,17,0,0.7686,Low,604.96,0.0769,0
CUST00413,43,Unemployed,18750.35,90788.7,60,795,0.4028,19,0,4.842,High,1513.14,0.9684,2
CUST00414,29,Unemployed,21417.45,51936.77,12,706,0.4474,22,0,2.425,Medium,4328.06,2.425,1
CUST00415,32,Employed,75015.43,108820.67,24,647,0.3809,18,5,1.4506,High,4534.19,0.7253,2
CUST00416,21,Self-Employed,74317.1,76893.85,48,579,0.1129,20,0,1.0347,Low,1601.96,0.2587,0
CUST00417,21,Self-Employed,79529.87,139605.94,12,641,0.2456,22,2,1.7554,Medium,11633.83,1.7554,1
CUST00418,54,Self-Employed,96268.82,17323.63,12,724,0.3176,21,0,0.18,Low,1443.64,0.18,0
CUST00419,52,Employed,71635.7,14652.41,60,529,0.3012,18,2,0.2045,Medium,244.21,0.0409,1
CUST00420,45,Self-Employed,69639.97,136242.67,120,617,0.0824,18,0,1.9564,Low,1135.36,0.1956,0
CUST00421,60,Unemployed,23490.59,102020.53,84,520,0.0407,21,0,4.343,High,1214.53,0.6204,2
CUST00422,21,Employed,99126.61,102312.15,84,566,0.1835,19,0,1.0321,Low,1218.0,0.1474,0
CUST00423,36,Unemployed,16544.33,8995.51,36,601,0.0376,24,0,0.5437,Low,249.88,0.1812,0
CUST00424,59,Employed,26802.57,140962.91,24,628,0.5314,20,0,5.0,High,5873.45,2.6297,2
CUST00425,25,Employed,80422.26,116914.63,120,678,0.2381,21,4,1.4538,High,974.29,0.1454,2
CUST00426,42,Employed,51538.15,115825.65,60,706,0.3804,22,1,2.2474,Medium,1930.43,0.4495,1
CUST00427,49,Employed,75708.98,137229.8,120,760,0.2922,19,3,1.8126,Medium,1143.58,0.1813,1
CUST00428,23,Employed,109043.41,88832.21,120,778,0.1661,19,0,0.8146,Low,740.27,0.0815,0
CUST00429,32,Unemployed,26387.62,62226.63,60,744,0.0595,22,0,2.3582,Low,1037.11,0.4716,0
CUST00430,46,Employed,49067.58,74698.48,12,619,0.2094,21,0,1.5224,Low,6224.87,1.5224,0
CUST00431,36,Unemployed,10000.0,117699.9,24,648,0.2561,16,1,5.0,High,4904.16,5.885,2
CUST00432,57,Unemployed,29330.62,116465.85,120,605,0.2109,21,1,3.9708,High,970.55,0.3971,2
CUST00434,49,Unemployed,25786.73,36621.65,84,637,0.4286,18,0,1.4202,Low,435.97,0.2029,0
CUST00435,34,Retired,51915.88,123738.19,48,558,0.3979,20,0,2.3834,Medium,2577.88,0.5959,1
CUST00436,48,Self-Employed,83029.89,98850.03,120,766,0.3391,21,1,1.1905,Low,823.75,0.1191,0
CUST00437,25,Self-Employed,55702.6,37082.99,48,786,0.1869,19,1,0.6657,Low,772.56,0.1664,0
CUST00438,50,Retired,41216.83,74693.45,60,589,0.3768,19,0,1.8122,Medium,1244.89,0.3624,1
CUST00440,32,Employed,44163.73,52615.08,120,592,0.2101,19,0,1.1914,Low,438.46,0.1191,0
CUST00441,36,Unemployed,28119.4,21901.29,48,643,0.402,17,0,0.7789,Low,456.28,0.1947,0
CUST00442,46,Self-Employed,53761.63,8141.78,12,607,0.372,19,0,0.1514,Low,678.48,0.1514,0
CUST00443,46,Employed,60212.83,31771.69,36,599,0.2732,14,1,0.5277,Low,882.55,0.1759,0
CUST00444,41,Employed,64156.22,32110.11,36,665,0.2007,18,0,0.5005,Low,891.95,0.1668,0
CUST00445,59,Self-Employed,116685.32,129419.92,120,504,0.3982,21,1,1.1091,Medium,1078.5,0.1109,1
CUST00446,56,Employed,89697.01,27642.44,12,608,0.1738,19,0,0.3082,Low,2303.54,0.3082,0
CUST00447,53,Retired,42218.23,130084.39,60,850,0.188,17,1,3.0812,Medium,2168.07,0.6162,1
CUST00448,50,Employed,54128.66,17573.89,36,526,0.1514,21,0,0.3247,Low,488.16,0.1082,0
CUST00449,57,Employed,38224.52,136463.42,84,619,0.4326,18,2,3.57,High,1624.56,0.51,2
CUST00450,43,Employed,60522.82,42171.26,120,673,0.2248,22,0,0.6968,Low,351.43,0.0697,0
CUST00451,30,Employed,70123.92,93667.22,120,635,0.4373,16,0,1.3357,Low,780.56,0.1336,0
CUST00453,56,Unemployed,34382.43,61558.07,84,727,0.3313,21,1,1.7904,Medium,732.83,0.2558,1
CUST00454,54,Unemployed,10000.0,17436.33,48,661,0.4204,17,0,1.7436,Medium,363.26,0.4359,1
CUST00455,51,Employed,77966.12,89031.59,60,600,0.3891,22,0,1.1419,Low,1483.86,0.2284,0
CUST00456,30,Employed,72468.66,55152.24,12,718,0.1875,20,0,0.761,Low,4596.02,0.761,0
CUST00457,39,Unemployed,16729.96,128561.76,36,607,0.493,18,2,5.0,High,3571.16,2.5615,2
CUST00458,52,Retired,52286.76,31363.39,120,580,0.2189,16,0,0.5998,Low,261.36,0.06,0
CUST00459,21,Employed,50861.6,45598.27,60,697,0.1994,20,0,0.8965,Low,759.97,0.1793,0
CUST00460,25,Employed,90438.18,30701.93,36,545,0.5864,17,1,0.3395,Low,852.83,0.1132,0
CUST00461,24,Employed,81572.79,86754.3,48,790,0.2874,21,1,1.0635,Low,1807.38,0.2659,0
CUST00462,36,Unemployed,24904.98,21203.34,60,771,0.1489,22,2,0.8514,Low,353.39,0.1703,0
CUST00463,44,Self-Employed,72346.07,32456.77,24,693,0.096,19,0,0.4486,Low,1352.37,0.2243,0
CUST00464,36,Employed,50489.69,103381.04,120,603,0.2551,18,0,2.0476,Medium,861.51,0.2048,1
CUST00465,22,Employed,75870.68,15790.11,48,564,0.0948,19,0,0.2081,Low,328.96,0.052,0
CUST00466,48,Unemployed,13564.06,112758.73,12,444,0.4358,22,1,5.0,High,9396.56,8.3131,2
CUST00467,52,Employed,71601.36,20128.36,60,779,0.2971,15,0,0.2811,Low,335.47,0.0562,0
CUST00468,47,Employed,93395.41,89895.87,84,572,0.1964,21,0,0.9625,Low,1070.19,0.1375,0
CUST00470,44,Employed,69679.2,30214.47,84,665,0.2601,19,1,0.4336,Low,359.7,0.0619,0
CUST00471,32,Employed,78698.08,42857.52,60,516,0.2601,21,1,0.5446,Low,714.29,0.1089,0
CUST00472,55,Unemployed,18252.14,135271.86,12,601,0.0895,20,0,5.0,High,11272.66,7.4113,2
CUST00473,53,Unemployed,18308.46,95811.55,84,559,0.3022,19,0,5.0,High,1140.61,0.7476,2
CUST00474,53,Unemployed,22356.28,76417.04,84,713,0.2443,19,1,3.4181,High,909.73,0.4883,2
CUST00475,63,Unemployed,22832.58,86592.24,84,716,0.1014,17,1,3.7925,High,1030.86,0.5418,2
CUST00476,57,Employed,67435.17,47846.82,120,630,0.7359,20,0,0.7095,Low,398.72,0.071,0
CUST00477,32,Unemployed,11383.64,129021.66,60,648,0.1621,17,0,5.0,High,2150.36,2.2668,2
CUST00478,23,Employed,84565.88,113064.01,36,665,0.1504,18,0,1.337,Low,3140.67,0.4457,0
CUST00479,21,Self-Employed,42079.76,98157.63,120,738,0.4699,19,0,2.3327,Medium,817.98,0.2333,1
CUST00480,53,Retired,35228.26,140102.68,84,531,0.2506,21,3,3.977,High,1667.89,0.5681,2
CUST00481,60,Employed,59158.41,88826.07,48,819,0.1609,19,1,0.9931,Low,1850.54,0.3754,0
CUST00482,30,Employed,97131.48,79222.18,48,630,0.3587,19,2,0.8156,Medium,1650.46,0.2039,1
CUST00483,63,Employed,109871.83,146475.54,36,640,0.3703,18,2,1.3331,Medium,4068.77,0.4444,1
CUST00484,64,Employed,53419.73,34872.05,120,778,0.4715,18,0,0.6528,Low,290.6,0.0653,0
CUST00485,49,Employed,114388.15,25585.39,24,645,0.058,19,0,0.2237,Low,1066.06,0.1118,0
CUST00486,33,Unemployed,10000.0,28531.02,24,641,0.2306,19,0,2.8531,Medium,1188.79,1.4265,1
CUST00487,32,Retired,64183.9,148469.09,48,576,0.1122,18,1,2.3132,Medium,3093.11,0.5783,1
CUST00488,51,Employed,52320.8,99576.4,84,603,0.2706,20,0,1.9032,Low,1185.43,0.2719,0
CUST00489,22,Employed,63621.2,49358.82,12,593,0.0509,21,0,0.7758,Low,4113.23,0.7758,0
CUST00490,55,Employed,65371.52,41101.78,60,508,0.2932,17,0,0.6287,Low,685.03,0.1257,0
CUST00491,43,Unemployed,30886.71,13212.6,120,483,0.3416,15,1,0.4278,Medium,110.1,0.0428,1
CUST00492,37,Employed,66734.37,24132.36,36,631,0.2096,20,0,0.3616,Low,670.34,0.1205,0
CUST00493,46,Employed,48693.24,136685.02,12,539,0.2367,14,0,2.8071,Medium,11390.42,2.8071,1
CUST00494,28,Employed,40301.13,113364.45,120,702,0.2603,20,2,2.8129,High,944.7,0.2813,2
CUST00495,49,Employed,64225.53,141526.16,84,632,0.1012,22,1,2.2036,Medium,1684.84,0.3148,1
CUST00496,46,Employed,96797.54,66440.99,60,522,0.1502,19,0,0.6864,Low,1107.35,0.1373,0
CUST00497,30,Unemployed,28865.23,92179.4,120,771,0.0517,17,0,3.1934,Medium,768.16,0.3193,1
CUST00498,46,Employed,83820.42,75132.33,48,615,0.2861,19,1,0.8963,Low,1565.26,0.2241,0
CUST00499,54,Self-Employed,106528.92,132800.88,120,691,0.3652,23,0,1.2466,Low,1106.67,0.1247,0
CUST00500,61,Employed,39330.48,148750.37,36,781,0.144,23,1,3.7821,Medium,4131.95,1.2607,1
CUST00501,27,Self-Employed,40093.1,140252.41,12,647,0.2736,18,0,3.4982,Medium,11687.7,3.4982,1
CUST00502,24,Self-Employed,76670.63,91718.1,60,651,0.1554,17,1,1.1963,Low,1528.64,0.2393,0
CUST00503,31,Employed,69179.09,13961.29,48,765,0.033,21,2,0.2018,Low,290.86,0.0505,0
CUST00504,49,Employed,81532.95,94541.36,48,626,0.4442,19,1,1.1595,Low,1969.61,0.2899,0
CUST00505,56,Employed,94902.49,19071.88,60,735,0.1849,16,0,0.201,Low,317.86,0.0402,0
CUST00506,45,Unemployed,11176.89,25129.11,24,644,0.2374,19,0,2.2483,Medium,1047.05,1.1242,1
CUST00507,41,Employed,61958.73,32744.98,120,663,0.2634,21,0,0.5285,Low,272.87,0.0528,0
CUST00508,56,Retired,45955.0,57706.55,120,662,0.0492,16,0,1.2557,Low,480.89,0.1256,0
CUST00509,30,Employed,78000.38,90809.04,24,620,0.448,19,4,1.1642,High,3783.71,0.5821,2
CUST00510,57,Self-Employed,89700.41,53365.28,60,607,0.3912,20,0,0.5949,Low,889.42,0.119,0
CUST00511,29,Self-Employed,95349.82,70578.73,60,597,0.1577,22,2,0.7402,Medium,1176.31,0.148,1
CUST00512,44,Self-Employed,62577.1,11856.91,60,546,0.2646,20,5,0.1895,High,197.62,0.0379,2
CUST00513,55,Employed,49209.62,94864.88,48,648,0.2575,18,5,1.9278,High,1976.35,0.4819,2
CUST00514,55,Employed,63603.79,100269.61,84,628,0.0549,18,1,1.5765,Medium,1193.69,0.2252,1
CUST00515,56,Self-Employed,74287.6,19411.57,120,682,0.2027,19,0,0.2613,Low,161.76,0.0261,0
CUST00516,38,Employed,34781.45,118841.99,84,642,0.0552,18,0,3.4168,Medium,1414.79,0.4881,1
CUST00517,59,Employed,66336.96,98881.64,120,736,0.2382,20,1,1.4906,Low,824.01,0.1491,0
CUST00518,52,Employed,83041.54,76010.77,36,732,0.0565,18,1,0.9153,Low,2111.41,0.3051,0
